url,state,city,years,manufacturer,model,price,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,vehicle_type,paint_color,image_url
https://losangeles.craigslist.org/sfv/cto/d/valencia-2016-toyota-camry-se-door/7234549967.html,ca,los angeles,2016,toyota,camry,13999,excellent,4 cylinders,gas,53000,clean,automatic,,fwd,full-size,sedan,black,https://images.craigslist.org/00j0j_eX99XfnYf3S_0jm0ew_600x450.jpg
https://losangeles.craigslist.org/sgv/cto/d/rosemead-2004-pontiac-vibe/7234549802.html,ca,los angeles,2004,pontiac,vibe,1800,good,4 cylinders,gas,179000,salvage,automatic,,fwd,,,black,https://images.craigslist.org/00L0L_crc3F2Wrtd8_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/los-angeles-bmw-328i-door/7234549550.html,ca,los angeles,2008,bmw,328i,5000,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01717_hdEBwmsH06m_0CI0iP_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/granada-hills-2008-ford-e150-econoline/7234549457.html,ca,los angeles,2008,,E150 handicap van,6500,excellent,8 cylinders,gas,,clean,automatic,,,,,,https://images.craigslist.org/00z0z_auuDBuh5azg_0CI0iP_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2012-jeep-wrangler-unlimited/7234549374.html,ca,los angeles,2012,jeep,wrangler unlimited sahara,25989,,,gas,,clean,automatic,,4wd,,SUV,red,https://images.craigslist.org/00q0q_5t1yGaEvPlY_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lgb/cto/d/long-beach-2007-toyota-scion-tc-in-good/7234549106.html,ca,los angeles,2007,,scion tc coupe,3600,good,4 cylinders,gas,127000,clean,automatic,,fwd,compact,coupe,blue,https://images.craigslist.org/00g0g_jPThWZVEhMF_0CI0pO_600x450.jpg
https://losangeles.craigslist.org/wst/cto/d/redondo-beach-1997-gmc-yukon/7234549069.html,ca,los angeles,1997,gmc,yukon,4800,good,8 cylinders,gas,112000,clean,automatic,1GKEC13R3VJ750298,,full-size,,black,https://images.craigslist.org/00h0h_lgdCI3mXIMw_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2014-jeep-wrangler-unlimited/7234548521.html,ca,los angeles,2014,jeep,wrangler unlimited sport,25989,,,gas,,clean,automatic,,4wd,,SUV,silver,https://images.craigslist.org/00n0n_fMmFh8ltwAD_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/montebello-2012-infiniti-g25/7234548259.html,ca,los angeles,2012,infiniti,g25 sedan,7999,,6 cylinders,gas,,clean,automatic,,,,sedan,,https://images.craigslist.org/00t0t_akAwO56vBxz_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/montebello-2006-toyota-sienna-mini-van/7234547941.html,ca,los angeles,2006,toyota,sienna,4900,,6 cylinders,gas,,clean,automatic,,,,,,https://images.craigslist.org/00d0d_fZlmKPvuXY7_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/bellflower-2017-honda-accord-sedan-ex/7234547801.html,ca,los angeles,2017,honda,accord sedan ex-l,277,,4 cylinders,gas,29898,clean,automatic,1HGCR2F82HA056976,fwd,,sedan,,https://images.craigslist.org/00N0N_aahnt4meOzm_0ag07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/bellflower-2017-ford-mustang-ecoboost/7234547699.html,ca,los angeles,2017,ford,mustang ecoboost premium,22750,,4 cylinders,gas,30472,clean,manual,1FA6P8TH0H5310028,rwd,,coupe,,https://images.craigslist.org/01313_joOrnvrnYec_0ag07K_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/van-nuys-2001-ford-f250-super-cab/7234547306.html,ca,los angeles,2001,ford,f250,4999,,,gas,208000,clean,automatic,,,,,,https://images.craigslist.org/00b0b_iRZsX3ZPtb6_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2012-jeep-wrangler-unlimited/7234547210.html,ca,los angeles,2012,jeep,wrangler unlimited sahara,25989,,,gas,,clean,automatic,,4wd,,SUV,orange,https://images.craigslist.org/00j0j_kBMCkGXZtIe_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/los-angeles-2010-ford-edge/7234547110.html,ca,los angeles,2009,ford,edge,6950,like new,6 cylinders,gas,,clean,automatic,,,mid-size,,silver,https://images.craigslist.org/00S0S_164zVhkkG9j_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/montebello-2009-ford-explorer/7234546839.html,ca,los angeles,2009,ford,explorer,4950,like new,6 cylinders,gas,,clean,automatic,,,,,,https://images.craigslist.org/00c0c_8axpNnUdSCC_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/ant/cto/d/lancaster-1964-impala-supersport/7234546812.html,ca,los angeles,1964,chevrolet,impala,34900,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00R0R_hvBvY6HG1tF_0oo0ii_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/montebello-2011-ford-escape/7234546307.html,ca,los angeles,2011,ford,escape,5999,like new,4 cylinders,gas,,clean,automatic,,fwd,mid-size,,grey,https://images.craigslist.org/00B0B_7kYrqjyCb2L_0x20oM_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2013-jeep-wrangler-unlimited/7234546290.html,ca,los angeles,2013,jeep,wrangler unlimited sport,25989,,,gas,,clean,automatic,,4wd,,SUV,orange,https://images.craigslist.org/00c0c_4CsSoB0iWrk_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2008-jeep-wrangler-unlimited/7234545351.html,ca,los angeles,2008,jeep,wrangler unlimited x,16989,,,gas,,clean,manual,,4wd,,SUV,yellow,https://images.craigslist.org/01717_6xBoSipK99P_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lgb/cto/d/cerritos-2007-honda-accord-ex-clean/7234545077.html,ca,los angeles,2007,honda,accord ex sedan,4900,excellent,4 cylinders,gas,145000,clean,automatic,,fwd,mid-size,sedan,silver,https://images.craigslist.org/00Z0Z_6T5Jb8kLGR4_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2001-isuzu-rodeo-ls/7234544544.html,ca,los angeles,2001,,Isuzu Rodeo LS,4989,,,gas,,clean,automatic,,4wd,,SUV,white,https://images.craigslist.org/01616_78KNoM5YjdV_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/gardena-2001-gmc-safari-sle-chevy-astro/7234544508.html,ca,los angeles,2001,gmc,safari sle,5800,fair,6 cylinders,gas,,clean,automatic,,rwd,full-size,mini-van,red,https://images.craigslist.org/01616_lIXBPExUmyB_0x20ff_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/norco-sale-super-clean-2006-gmc-sierra/7234543854.html,ca,los angeles,2006,gmc,sierra 1500,12500,excellent,8 cylinders,gas,120000,clean,automatic,,rwd,full-size,truck,white,https://images.craigslist.org/00q0q_gLVaz7Jc1aF_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/carlsbad-2006-acura-mdx-pearl-white/7234543345.html,ca,los angeles,2006,acura,mdx,4900,excellent,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00S0S_2UVXJQCgC8X_09G07g_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/north-hollywood-ford-150-short-bed/7234543035.html,ca,los angeles,1997,ford,f-150,4500,,8 cylinders,gas,200000,clean,automatic,,rwd,full-size,truck,grey,https://images.craigslist.org/00707_dNjycxmpaL_0t20CI_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/toluca-lake-2013-chevrolet-suburban/7234542408.html,ca,los angeles,2013,chevrolet,suburban ltz 1500,19995,,8 cylinders,gas,110556,clean,automatic,1GNSCKE05DR146858,rwd,full-size,SUV,black,https://images.craigslist.org/00707_8GWQTtUCDi3_0CI0lM_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/santa-clarita-2006-nissan-titan-se-low/7234542163.html,ca,los angeles,2006,nissan,titan se low miles,12995,,8 cylinders,gas,111401,clean,automatic,1N6AA07AX6N543851,rwd,,pickup,white,https://images.craigslist.org/00g0g_20yiGEmTRrj_0cU09G_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/santa-clarita-2015-toyota-prius-two/7234541971.html,ca,los angeles,2015,toyota,prius v two,5995,,4 cylinders,gas,236441,clean,automatic,JTDZN3EU3FJ027041,fwd,,wagon,grey,https://images.craigslist.org/00F0F_bXYtXl4TxOI_0ak07K_600x450.jpg
https://losangeles.craigslist.org/sfv/ctd/d/santa-clarita-low-miles-2007-chevy/7234541957.html,ca,los angeles,2007,chevrolet,silverado 1500 lt1 low miles!!!,14995,,8 cylinders,gas,81082,clean,automatic,2GCEC13J171524893,rwd,,pickup,custom,https://images.craigslist.org/00i0i_2MTsS4r4NEu_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2007-jeep-wrangler-sahara/7234541831.html,ca,los angeles,2007,jeep,wrangler sahara,14989,,,gas,,clean,automatic,,4wd,,SUV,green,https://images.craigslist.org/00P0P_7nb9jED1UXV_0cU09G_600x450.jpg
https://losangeles.craigslist.org/sgv/cto/d/ontario-2014-acura-mdx-tech-package/7234541018.html,ca,los angeles,2014,acura,mdx,22700,like new,6 cylinders,gas,28000,clean,automatic,,,,SUV,grey,https://images.craigslist.org/00S0S_4o3RtSuZsRG_0CI0mu_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/canyon-country-2000-ford-150-for-sale/7234540791.html,ca,los angeles,2000,ford,f-150,2200,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01515_1Ob1LUgFHTr_0t20CI_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/monterey-park-2004-toyota-camry/7234540788.html,ca,los angeles,2004,toyota,camry,2900,good,4 cylinders,gas,200988,clean,automatic,,,,,black,https://images.craigslist.org/00000_eoU4SWEh3mv_0lM0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2010-chevrolet-tahoe-lt/7234540724.html,ca,los angeles,2010,chevrolet,tahoe lt,12989,,,other,,clean,automatic,,4wd,,SUV,white,https://images.craigslist.org/00q0q_fmvilQ7EQHJ_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/dodgertown-2020-porsche-panamera/7234539939.html,ca,los angeles,2020,porsche,cayenne s,63000,like new,6 cylinders,gas,3122,clean,automatic,WPOAA2A76LL100503,rwd,full-size,sedan,white,https://images.craigslist.org/00Q0Q_BziXBitqyz_0gw0co_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2007-jeep-wrangler-sahara/7234539567.html,ca,los angeles,2007,jeep,wrangler sahara,14989,,,gas,,clean,manual,,4wd,,SUV,blue,https://images.craigslist.org/00o0o_duv9LAs2gpQ_0ak07K_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/sunland-toyota-camery-2002/7234539213.html,ca,los angeles,2002,toyota,camry,3500,,,gas,,salvage,automatic,,,,,,https://images.craigslist.org/00404_64uFZJGQ5Dz_0gw0co_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2003-hummer-h2-lux-series-4dr/7234538301.html,ca,los angeles,2003,,HUMMER H2 Lux Series 4dr Lux Ser,11989,,,gas,,clean,automatic,,4wd,,SUV,,https://images.craigslist.org/00707_hEU5TQaIXIB_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lgb/cto/d/rancho-cucamonga-06-dodge-ram-1500/7234538211.html,ca,los angeles,2006,ram,150 v-6,5700,like new,6 cylinders,gas,140,clean,automatic,,,,,,https://images.craigslist.org/00T0T_7c8MwVIJxus_0lM0t2_600x450.jpg
https://losangeles.craigslist.org/wst/cto/d/laguna-niguel-2011-honda-civic-coupe-lx/7234537701.html,ca,los angeles,2011,honda,civic lx,6999,excellent,4 cylinders,gas,120000,clean,automatic,,fwd,compact,coupe,grey,https://images.craigslist.org/00e0e_3hJdPAP1q9F_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/glendale-ford-focus/7234537464.html,ca,los angeles,2010,ford,focus,3300,,,gas,,salvage,automatic,,,,,,https://images.craigslist.org/00z0z_ieTlWIgD4DX_07K05O_600x450.jpg
https://losangeles.craigslist.org/lgb/cto/d/fullerton-2013-hyundai-sonata-limited/7234537092.html,ca,los angeles,2013,hyundai,sonata,7900,excellent,4 cylinders,gas,89000,clean,automatic,,fwd,compact,sedan,black,https://images.craigslist.org/00707_ccjax7O1PMu_0fu0bC_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2010-toyota-fj-cruiser/7234537068.html,ca,los angeles,2010,toyota,fj cruiser,14989,,,gas,,clean,automatic,,rwd,,SUV,white,https://images.craigslist.org/00K0K_8xsD3LedIBB_0cU09G_600x450.jpg
https://losangeles.craigslist.org/ant/cto/d/long-beach-truck/7234536962.html,ca,los angeles,1999,ford,f450 super duty,5500,excellent,8 cylinders,diesel,252000,clean,automatic,11111111111111111,rwd,full-size,truck,white,https://images.craigslist.org/00v0v_e94nvefyTV1_0Bp0CI_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/sylmar-2013-subaru-brz-premium/7234536797.html,ca,los angeles,2013,subaru,brz,19000,good,4 cylinders,gas,63700,clean,manual,,rwd,,coupe,black,https://images.craigslist.org/00p0p_gYCViRIbKsa_0CI0lM_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/los-angeles-2018-hyundai-tucson-sel-fwd/7234536138.html,ca,los angeles,2018,hyundai,tucson sel,15800,excellent,4 cylinders,gas,35600,clean,automatic,KM8J33A48JU685059,fwd,compact,SUV,black,https://images.craigslist.org/00H0H_7vgu74N7ZJA_0lq0t2_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/glendale-2012-mercedes-benz-e350/7234536120.html,ca,los angeles,2012,mercedes-benz,benz e350,14250,excellent,6 cylinders,gas,98482,clean,automatic,,rwd,full-size,sedan,silver,https://images.craigslist.org/00M0M_69NkpBADydY_0t20CI_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2008-honda-cr-lx/7234535957.html,ca,los angeles,2008,honda,cr-v lx,8989,,,gas,,clean,automatic,,fwd,,SUV,blue,https://images.craigslist.org/00U0U_54lfenyucV2_0cU09G_600x450.jpg
https://losangeles.craigslist.org/sgv/cto/d/walnut-2001-lexus-ls430-need-it-go/7234535054.html,ca,los angeles,2001,lexus,ls 430,4500,,8 cylinders,gas,120000,clean,automatic,,rwd,,sedan,,https://images.craigslist.org/00707_e6sRIVBcNX_0ww0oo_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/anaheim-2010-lincoln-mkx-awd-premium/7234535016.html,ca,los angeles,2010,lincoln,mkx awd premium,6599,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00303_iB9D8zjnFX1_0uQ0eE_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/canyon-country-1999-honda-accord-2dr/7234534895.html,ca,los angeles,1999,honda,accord,2500,good,4 cylinders,gas,,clean,automatic,,fwd,mid-size,coupe,black,https://images.craigslist.org/01717_6fiokRynX8V_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/wst/cto/d/fullerton-2012-nissan-altima-25s/7234534803.html,ca,los angeles,2012,nissan,altima,5900,excellent,4 cylinders,gas,107000,clean,automatic,,fwd,compact,sedan,red,https://images.craigslist.org/00q0q_X7g6GCoJLS_0fu08I_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/summerland-vanagon-westfalia-fully/7234534749.html,ca,los angeles,1984,volkswagen,vanagon westfalia,29999,excellent,,gas,,clean,automatic,,rwd,,,,https://images.craigslist.org/00101_btvLp5L2juh_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2011-jeep-wrangler-sport/7234534693.html,ca,los angeles,2011,jeep,wrangler sport,15989,,,gas,,clean,automatic,,4wd,,SUV,silver,https://images.craigslist.org/00S0S_4vawtn3l8GT_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/los-angeles-2005-ford-mustang-v6-black/7234534611.html,ca,los angeles,2005,ford,mustang,4700,good,6 cylinders,gas,62000,clean,manual,,rwd,,,black,https://images.craigslist.org/00e0e_lzE0B4TUlPe_0CI0mJ_600x450.jpg
https://losangeles.craigslist.org/wst/cto/d/el-monte-2015-chevy-express-cargo-work/7234534130.html,ca,los angeles,2015,chevrolet,express 2500,9900,,,gas,145000,clean,automatic,,,,,,https://images.craigslist.org/00O0O_3qNgZDt4OQ4_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/bellflower-2017-honda-civic-coupe-ex/7234534023.html,ca,los angeles,2017,honda,civic coupe ex-t,17000,,4 cylinders,gas,21829,clean,automatic,2HGFC3B31HH356945,fwd,,coupe,,https://images.craigslist.org/01717_bWgrFP2SaWV_0ag07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/bellflower-2018-honda-accord-hybrid/7234533906.html,ca,los angeles,2018,honda,accord hybrid ex-l w/navi,347,,4 cylinders,hybrid,41427,clean,automatic,1HGCV3F68JA003446,fwd,,sedan,,https://images.craigslist.org/00000_6G3akw5XcB4_0ag07K_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/bellflower-2017-kia-sorento-lx-v6-suv/7234533869.html,ca,los angeles,2017,kia,sorento lx v6,240,,6 cylinders,gas,37884,clean,automatic,5XYPG4A51HG296776,fwd,,SUV,,https://images.craigslist.org/01313_en4vFbpVEIY_0ag07K_600x450.jpg
https://losangeles.craigslist.org/sgv/cto/d/san-gabriel-2009-mitsubishi-lancer/7234533690.html,ca,los angeles,2009,mitsubishi,lancer ralliart,11500,excellent,4 cylinders,gas,85357,clean,automatic,,,compact,sedan,orange,https://images.craigslist.org/00g0g_kL8XSlYG6Ob_07K05O_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2013-jeep-wrangler-unlimited/7234533243.html,ca,los angeles,2013,jeep,wrangler unlimited sahara,25989,,,gas,,clean,automatic,,4wd,,SUV,white,https://images.craigslist.org/00H0H_8pz4H2QDoMM_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/fullerton-2015-volkswagen-jetta/7234533221.html,ca,los angeles,2015,volkswagen,jetta,5900,excellent,4 cylinders,gas,132000,clean,automatic,,fwd,compact,sedan,grey,https://images.craigslist.org/00g0g_1MLwcbRNAIa_0fu0bC_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/la-crescenta-2008-toyota-tundra/7234532479.html,ca,los angeles,2008,toyota,tundra,20000,excellent,8 cylinders,gas,121000,clean,automatic,,rwd,full-size,truck,blue,https://images.craigslist.org/00n0n_7rXd0Z9qHIZ_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2014-jeep-wrangler-unlimited/7234531990.html,ca,los angeles,2014,jeep,wrangler unlimited rubicon,29989,,,gas,,clean,automatic,,4wd,,SUV,white,https://images.craigslist.org/00o0o_3K5lpzmtmGQ_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lgb/cto/d/fullerton-2010-toyota-prius/7234531662.html,ca,los angeles,2010,toyota,prius,5200,excellent,4 cylinders,hybrid,170000,clean,automatic,,fwd,compact,hatchback,grey,https://images.craigslist.org/00x0x_gNKs9Gfc28F_0fu0bC_600x450.jpg
https://losangeles.craigslist.org/sgv/cto/d/jurupa-valley-2012-toyota-camry/7234531226.html,ca,los angeles,2012,toyota,camry,8200,excellent,4 cylinders,gas,118000,clean,automatic,,,,sedan,black,https://images.craigslist.org/00d0d_67KYUjNa9uZ_0CI0mo_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/bellflower-2019-kia-optima-lx-sedan/7234531242.html,ca,los angeles,2019,kia,optima lx,220,,4 cylinders,gas,28193,clean,automatic,5XXGT4L39KG286757,fwd,,sedan,,https://images.craigslist.org/00B0B_2GJS9ay0D8X_0ag07K_600x450.jpg
https://losangeles.craigslist.org/lgb/cto/d/fullerton-2016-nissan-rogue-sv/7234530817.html,ca,los angeles,2016,nissan,rogue sv,8900,excellent,4 cylinders,gas,118000,clean,automatic,,fwd,compact,SUV,black,https://images.craigslist.org/00y0y_h831EbQqz97_0fu0bC_600x450.jpg
https://losangeles.craigslist.org/lgb/cto/d/bellflower-2001-toyota-4runner-sr5-4x4/7234530625.html,ca,los angeles,2001,toyota,4runner sr5 4x4,8900,good,6 cylinders,gas,,clean,automatic,,4wd,,SUV,brown,https://images.craigslist.org/00909_9rPwejkiLvF_0wX0t2_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/oceanside-2009-toyota-highlander-sport/7234530415.html,ca,los angeles,2009,toyota,highlander limited,8900,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00q0q_7YFp8rdxN70_0pO0jm_600x450.jpg
https://losangeles.craigslist.org/lgb/cto/d/bellflower-2010-honda-fit-sport-owner/7234530320.html,ca,los angeles,2010,honda,fit sport,6700,excellent,4 cylinders,gas,,clean,automatic,,fwd,,,white,https://images.craigslist.org/00x0x_bnkF8Wey3Of_0zC0t2_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/north-hills-2000-lincoln-continental/7234530166.html,ca,los angeles,2000,lincoln,continental,2200,excellent,8 cylinders,gas,,clean,automatic,,,,sedan,,https://images.craigslist.org/00101_3swX8k2m1K8_0ak07K_600x450.jpg
https://losangeles.craigslist.org/sfv/cto/d/glendale-mercedes-cla-low-miles/7234529716.html,ca,los angeles,2018,mercedes-benz,cla 250,24499,excellent,4 cylinders,gas,29500,clean,automatic,WDDSJ4EB4JN561416,fwd,mid-size,sedan,black,https://images.craigslist.org/00T0T_6ZajtyCpGNN_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/los-angeles-toyota-corolla-05-scusion/7234529673.html,ca,los angeles,2005,toyota,corolla,4200,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00202_i5XnKmd208_0lM0t2_600x450.jpg
https://losangeles.craigslist.org/lgb/ctd/d/bellflower-2014-honda-odyssey/7234529624.html,ca,los angeles,2014,honda,odyssey,10900,,,gas,103554,clean,automatic,5FNRL5H26EB100565,,,,,https://images.craigslist.org/00N0N_7Uhrb9n8XCu_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lgb/cto/d/long-beach-2015-ford-focus-hatchback-se/7234529593.html,ca,los angeles,2015,ford,focus se hatchback,5950,good,4 cylinders,gas,70000,salvage,automatic,,fwd,,hatchback,white,https://images.craigslist.org/00R0R_4Wv4V8r9t63_0CI0t2_600x450.jpg
https://losangeles.craigslist.org/lac/ctd/d/downey-2014-dodge-charger-t-road-and/7234529211.html,ca,los angeles,2014,dodge,charger r/t road and track,17989,,,gas,,clean,automatic,,rwd,,sedan,orange,https://images.craigslist.org/00S0S_j0RtfrDMFJO_0cU09G_600x450.jpg
https://losangeles.craigslist.org/lac/cto/d/pasadena-mazda-62006/7234528735.html,ca,los angeles,2006,mazda,6,1850,excellent,4 cylinders,gas,205,clean,automatic,,fwd,compact,sedan,grey,https://images.craigslist.org/00a0a_1Bo8y3WsFtg_0lM0t2_600x450.jpg
