,year,make,model,sub_model,city,state,mileage,price,exterior_color,interior_color,mpg_city,mpg_hwy,engine,transmission,drive_type,fuel_type,popular_feature,vehicle_history,cpo
3260,2017,BMW,"['5', 'Series']",530i xDrive Sedan,Elmhurst,NY,"16,074","$28,995",Bluestone Metallic,Brown,23,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Premium Wheels', 'Navigation', 'Multi-Zone Climate Control', 'Moonroof', 'Premium Seat Material', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3261,2015,Toyota,['Sienna'],LE 8-Passenger FWD,Brooklyn,NY,"103,439","$10,995",Black,Black,18,25,3.5L V-6 Gas,Automatic,FWD,Gas,[],"['1 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3262,2016,Honda,['Accord'],Sport Sedan I4 CVT,Forest Hills,NY,"36,368","$13,999",San Marino Red,Unknown,26,35,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Premium Wheels', 'Backup Camera', 'Multi-Zone Climate Control', 'Bluetooth']","['2 reported accidents', 'Personal or Rental Use', 'Clean', '3']",False
3263,2004,Honda,['Civic'],LX Coupe Automatic,HASBROUCK HEIGHTS,NJ,"180,898","$2,495",Satin Silver Metallic,Gray,29,38,1.7L Inline-4 Gas,Automatic,FWD,Gas,[],"['1 reported accidents', 'Personal or Rental Use', 'Clean', '4']",False
3264,2017,Mercedes-Benz,['C-Class'],C 300 4MATIC Coupe,Long Island City,NY,"52,247","$21,195",Black,Unknown,23,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Premium Wheels', 'Premium Seat Material', 'Multi-Zone Climate Control', 'Bluetooth', 'Moonroof', 'Remote Engine Start', 'Backup Camera']","['1 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3265,2017,Mercedes-Benz,['CLA'],CLA 250 4MATIC,Long Island City,NY,"36,513","$16,899",Night Black,Unknown,23,32,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Premium Wheels', 'Multi-Zone Climate Control', 'Bluetooth', 'Premium Seat Material', 'Backup Camera']","['1 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3266,2017,Acura,['MDX'],SH-AWD with Technology Package,Brooklyn,NY,"102,033","$21,995",Fathom Blue Pearl,Graystone,18,26,3.5L V-6 Gas,Automatic,AWD,Gas,"['Premium Wheels', 'Power Trunk/Liftgate', 'Navigation', 'Front Heated Seats', 'Remote Engine Start', 'Adaptive Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Moonroof', 'Premium Audio', 'Premium Seat Material', 'Third Row Seating', 'Multi-Zone Climate Control', 'Blind Spot System', 'Backup Camera']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3267,2015,Nissan,['Sentra'],S CVT,Bronx,NY,"100,348","$6,900",Brilliant Silver,Charcoal,29,39,1.8L Inline-4 Gas,Automatic,FWD,Gas,['Bluetooth'],"['1 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3268,2020,Jeep,['Compass'],Trailhawk 4WD,New York,NY,"20,359","$22,897",Billet Silver Metallic Clearcoat,Ruby Red/Black,22,30,2.4L Inline-4 Gas,Automatic,4WD,Gas,"['Premium Wheels', 'Multi-Zone Climate Control', 'Bluetooth', 'Premium Seat Material', 'Backup Camera']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3269,2017,Toyota,['Camry'],SE I4 Automatic,Bronx,NY,"42,030","$15,997",Super White,Black,24,33,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Premium Wheels', 'Backup Camera', 'Premium Seat Material', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",True
3270,2007,Nissan,['Altima'],2.5 S CVT,Elmhurst,NY,"47,360","$5,800",Blue,Gray,26,34,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],"['2 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3271,2015,Toyota,['Camry'],Hybrid LE,Long Island City,NY,"153,616","$10,995",Attitude Black,Black,43,39,2.5L Inline-4 Hybrid,Automatic,FWD,Hybrid,"['Backup Camera', 'Bluetooth']","['1 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3272,2017,Lexus,['NX'],NX Turbo AWD,Englewood,NJ,"23,862","$26,000",Atomic Silver,Flaxen,22,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,[],"['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3273,2019,Nissan,['Altima'],SR FWD,Brooklyn,NY,"38,494","$15,995",Brilliant Silver Metallic,Charcoal Sport,27,37,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Premium Wheels', 'Remote Engine Start', 'Backup Camera', 'Premium Seat Material', 'Blind Spot System', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3274,2019,Nissan,['Altima'],SL FWD,Brooklyn,NY,"36,848","$16,995",Super Black,Charcoal,28,39,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Premium Wheels', 'Premium Audio', 'Premium Seat Material', 'Remote Engine Start', 'Adaptive Cruise Control', 'Lane Keep Assist', 'Parking Sensors', 'Moonroof', 'Navigation', 'Front Heated Seats', 'Multi-Zone Climate Control', 'Blind Spot System', 'Backup Camera', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3275,2017,Nissan,['Sentra'],SR CVT,Jackson Heights,NY,"33,205","$11,990",Aspen White,Charcoal,29,37,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Premium Wheels', 'Front Heated Seats', 'Bluetooth', 'Premium Seat Material', 'Backup Camera']","['0 reported accidents', 'Fleet or Mixed Use', 'Clean', '1']",False
3276,2018,BMW,"['5', 'Series']",540i xDrive,Long Island City,NY,"76,302","$24,299",Azurite Black Metallic,Unknown,20,29,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Gas,"['Premium Wheels', 'Navigation', 'Multi-Zone Climate Control', 'Bluetooth', 'Moonroof', 'Premium Seat Material', 'Backup Camera']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3277,2015,Lexus,['GS'],GS 350 AWD,Brooklyn,NY,"52,952","$20,888",Beige,Cabernet,19,26,3.5L V-6 Gas,Automatic,AWD,Gas,[],"['1 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3278,2009,Honda,['Accord'],LX-P Sedan I4 Automatic,Teterboro,NJ,"144,859","$4,949",Taffeta White,Beige,21,30,2.4L Inline-4 Gas,Automatic,FWD,Gas,['Premium Wheels'],"['2 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3279,2017,Mercedes-Benz,['C-Class'],C 300 4MATIC Sedan,New York,NY,"19,312","$27,905",Grey,Black,24,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,[],"['0 reported accidents', 'Personal or Rental Use', 'Clean', '2']",True
3280,2014,Lexus,['ES'],ES 350,Brooklyn,NY,"131,434","$12,995",Nebula Gray Pearl,Black,21,31,3.5L V-6 Gas,Automatic,FWD,Gas,"['Premium Wheels', 'Premium Seat Material', 'Bluetooth', 'Moonroof', 'Multi-Zone Climate Control']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3281,2014,Honda,['CR-V'],EX AWD,Jamaica,NY,"44,150","$14,498",Polished Metal Metallic,Gray,22,30,2.4L Inline-4 Gas,Automatic,AWD,Gas,"['Premium Wheels', 'Backup Camera', 'Moonroof', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3282,2017,Lexus,['IS'],IS 300 F Sport AWD,Elmhurst,NY,"33,316","$23,650",Ultrasonic Blue Mica 2.0,Rioja Red,19,26,3.5L V-6 Gas,Automatic,AWD,Gas,"['Premium Wheels', 'Premium Seat Material', 'Front Cooled Seats', 'Adaptive Cruise Control', 'Backup Camera', 'Moonroof', 'Front Heated Seats', 'Multi-Zone Climate Control', 'Lane Keep Assist', 'Bluetooth']","['0 reported accidents', 'Fleet or Mixed Use', 'Clean', '1']",False
3283,2012,Toyota,['Camry'],XLE V6 Automatic,Jackson Heights,NY,"81,360","$13,990",Gray,Gray,21,30,3.5L V-6 Gas,Automatic,FWD,Gas,[],"['0 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3284,2017,Nissan,['Sentra'],S CVT,Jackson Heights,NY,"16,012","$11,590",Brilliant Silver,Charcoal,29,37,1.8L Inline-4 Gas,Automatic,FWD,Gas,['Bluetooth'],"['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3285,2017,Nissan,['Pathfinder'],S 4WD,Long Island City,NY,"28,532","$22,995",Brilliant Silver Metallic,Charcoal,19,26,3.5L V-6 Gas,Automatic,4WD,Gas,"['Premium Wheels', 'Multi-Zone Climate Control', 'Bluetooth', 'Third Row Seating', 'Backup Camera']","['0 reported accidents', 'Fleet or Mixed Use', 'Clean', '1']",False
3286,2020,Mitsubishi,"['Eclipse', 'Cross']",ES S-AWC,Jersey City,NJ,"11,643","$18,197",Alloy Silver Metallic,Black,25,28,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Premium Wheels', 'Bluetooth', 'Backup Camera']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3287,2011,Toyota,['Sienna'],XLE 8-Passenger V6 FWD,Brooklyn,NY,"109,637","$8,995",Salsa Red Pearl,Light Gray,18,24,3.5L V-6 Gas,Automatic,FWD,Gas,[],"['0 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3288,2020,Toyota,['Tacoma'],TRD Off Road Double Cab 5' Bed V6 4WD Automatic,Jersey City,NJ,"13,890","$36,397",Unknown,Unknown,18,22,3.5L V-6 Gas,Automatic,4WD,Gas,"['Premium Wheels', 'Lane Keep Assist', 'Bluetooth', 'Adaptive Cruise Control', 'Backup Camera', 'Tow Hitch']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3289,2019,Nissan,['Rogue'],SV FWD,Jersey City,NJ,"47,822","$15,997",Brilliant Silver Metallic,Charcoal,26,33,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Premium Wheels', 'Front Heated Seats', 'Multi-Zone Climate Control', 'Lane Keep Assist', 'Bluetooth', 'Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3290,2018,Mercedes-Benz,['GLA'],GLA 250 4MATIC,Long Island City,NY,"21,750","$29,285",Cirrus White,Black,23,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Premium Wheels', 'Navigation', 'Remote Engine Start', 'Backup Camera', 'Power Trunk/Liftgate', 'Premium Seat Material', 'Multi-Zone Climate Control', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",True
3291,2018,Honda,['HR-V'],LX AWD CVT,Union City,NJ,"33,988","$15,995",Aegean Blue Metallic,Black,27,31,1.8L Inline-4 Gas,Automatic,AWD,Gas,"['Premium Wheels', 'Bluetooth', 'Backup Camera']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3292,2017,INFINITI,['QX60'],3.5 AWD,Elmhurst,NY,"48,614","$21,480",Graphite Shadow,Graphite,19,26,3.5L V-6 Gas,Automatic,AWD,Gas,"['Premium Wheels', 'Power Trunk/Liftgate', 'Navigation', 'Front Heated Seats', 'Remote Engine Start', 'Adaptive Cruise Control', 'Backup Camera', 'Bluetooth', 'Moonroof', 'Premium Audio', 'Premium Seat Material', 'Third Row Seating', 'Multi-Zone Climate Control', 'Blind Spot System', 'Parking Sensors']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3293,2009,Toyota,['Sienna'],LE 8-Passenger FWD,Brooklyn,NY,"132,998","$6,495",Blue Mirage Metallic,Stone,17,23,3.5L V-6 Gas,Automatic,FWD,Gas,['Third Row Seating'],"['0 reported accidents', 'Personal or Rental Use', 'Clean', '3']",False
3294,2017,BMW,"['5', 'Series']",530i xDrive Sedan,Elmhurst,NY,"39,065","$25,795",Jet Black,Canberra Beige/Black,23,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Premium Wheels', 'Navigation', 'Multi-Zone Climate Control', 'Moonroof', 'Premium Seat Material', 'Bluetooth']","['1 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3295,2019,Lexus,['RX'],RX 350 AWD,Brooklyn,NY,"4,742","$37,995",Silver,Black,19,26,3.5L V-6 Gas,Automatic,AWD,Gas,[],"['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3296,2012,Toyota,['Tundra'],Double Cab 6.5' Bed 5.7L V8 4WD,Ridgewood,NY,"180,334","$13,995",Black,Gray,13,17,5.7L V-8 Gas,Automatic,4WD,Gas,['Multi-Zone Climate Control'],"['3 reported accidents', 'Fleet or Mixed Use', 'Clean', '4']",False
3297,2018,Mercedes-Benz,['GLA'],GLA 250 4MATIC,New York,NY,"18,566","$29,901",Polar Silver Metallic,Black,23,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Premium Wheels', 'Navigation', 'Remote Engine Start', 'Backup Camera', 'Power Trunk/Liftgate', 'Premium Seat Material', 'Multi-Zone Climate Control', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",True
3298,2017,Ford,['Explorer'],XLT 4WD,Elmhurst,NY,"20,481","$22,275",White Platinum Metallic Tri-Coat,Dark Earth Gray,16,23,3.5L V-6 Gas,Automatic,4WD,Gas,"['Premium Wheels', 'Power Trunk/Liftgate', 'Third Row Seating', 'Multi-Zone Climate Control', 'Backup Camera', 'Bluetooth', 'Moonroof', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Parking Sensors']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3299,2003,Jeep,['Liberty'],Sport 4WD,Brooklyn,NY,"164,000","$1,899",Bright Silver Metallic,Unknown,20,24,3.7L V-6 Gas,Automatic,4WD,Gas,[],"['1 reported accidents', 'Personal or Rental Use', 'Clean', '4']",False
3300,2017,Mercedes-Benz,['GLS'],GLS 450 4MATIC,New York,NY,"6,443","$54,901",Selenite Grey,Black,19,22,3.0L V-6 Gas Turbocharged,Automatic,AWD,Gas,"['Premium Wheels', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Remote Engine Start', 'Lane Keep Assist', 'Bluetooth', 'Moonroof', 'Premium Seat Material', 'Third Row Seating', 'Multi-Zone Climate Control', 'Backup Camera']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",True
3301,2017,Honda,['Civic'],Sport Hatchback CVT,Richmond Hill,NY,"49,377","$16,067",Taffeta White,Black/Ivory,30,36,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Premium Wheels', 'Bluetooth', 'Backup Camera']","['1 reported accidents', 'Fleet or Mixed Use', 'Clean', '2']",False
3302,2013,Lexus,['GS'],GS 350 RWD,Jackson Heights,NY,"101,243","$16,990",White,Black,19,28,3.5L V-6 Gas,Automatic,RWD,Gas,"['Premium Wheels', 'Premium Audio', 'Front Heated Seats', 'Backup Camera', 'Moonroof', 'Premium Seat Material', 'Multi-Zone Climate Control', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '3']",False
3303,2018,Honda,['Civic'],Sport Hatchback CVT,Union City,NJ,"28,754","$17,995",Rallye Red,Black,30,36,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Premium Wheels', 'Bluetooth', 'Backup Camera']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3304,2018,BMW,"['5', 'Series']",540i RWD,Long Island City,NY,"33,852","$29,569",Azurite Black Metallic,Unknown,21,30,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,Gas,"['Premium Wheels', 'Navigation', 'Multi-Zone Climate Control', 'Bluetooth', 'Moonroof', 'Premium Seat Material', 'Backup Camera']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3305,2018,Porsche,['Macan'],AWD,New York,NY,"13,813","$44,995",White,Black/Garnet Red,20,25,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Premium Wheels', 'Premium Seat Material', 'Lane Keep Assist', 'Parking Sensors', 'Power Trunk/Liftgate', 'Multi-Zone Climate Control', 'Backup Camera', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",True
3306,2014,Toyota,['Camry'],2014 L I4 Automatic,Jackson Heights,NY,"78,617","$11,990",White,Black,25,35,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],"['0 reported accidents', 'Fleet or Mixed Use', 'Clean', '4']",False
3307,2019,Nissan,['Altima'],SR FWD,Brooklyn,NY,"38,180","$15,995",Gun Metallic,Charcoal Sport,27,37,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Premium Wheels', 'Remote Engine Start', 'Backup Camera', 'Premium Seat Material', 'Blind Spot System', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3308,2019,Nissan,['Versa'],SV Sedan CVT,Jackson Heights,NY,"31,345","$10,990",Super Black,Charcoal,31,39,1.6L Inline-4 Gas,Automatic,FWD,Gas,"['Backup Camera', 'Bluetooth']","['0 reported accidents', 'Fleet or Mixed Use', 'Clean', '1']",False
3309,2011,Chevrolet,['Traverse'],LS FWD,Brooklyn,NY,"129,648","$4,495",Cyber Gray Metallic,Dk Gray/Lt Gray,17,24,3.6L V-6 Gas,Automatic,FWD,Gas,['Third Row Seating'],"['0 reported accidents', 'Fleet or Mixed Use', 'Clean', '2']",False
3310,2017,Lexus,['RX'],RX 350 AWD,New York,NY,"25,203","$32,200",Atomic Silver,Black,19,26,3.5L V-6 Gas,Automatic,AWD,Gas,[],"['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3311,2018,Mercedes-Benz,['E-Class'],E 300 4MATIC Sedan,New York,NY,"9,305","$43,901",Black,Black,21,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Premium Wheels', 'Navigation', 'Multi-Zone Climate Control', 'Bluetooth', 'Moonroof', 'Premium Seat Material', 'Backup Camera']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",True
3312,2017,Volkswagen,['Tiguan'],S FWD,Long Island City,NY,"25,315","$12,895",Deep Black Pearl,Black,20,24,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Premium Wheels', 'Front Heated Seats', 'Bluetooth', 'Premium Seat Material', 'Backup Camera']","['0 reported accidents', 'Fleet or Mixed Use', 'Clean', '1']",False
3313,2020,Kia,['Sorento'],LX V6 FWD,Jackson Heights,NY,"13,295","$21,590",Snow White Pearl,Black,19,26,3.3L V-6 Gas,Automatic,FWD,Gas,"['Premium Wheels', 'Backup Camera', 'Third Row Seating', 'Bluetooth']","['0 reported accidents', 'Fleet or Mixed Use', 'Clean', '1']",False
3314,2018,Ford,['Focus'],Titanium Sedan,New York,NY,"33,961","$13,357",Shadow Black,Charcoal Black,24,34,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Premium Wheels', 'Premium Audio', 'Front Heated Seats', 'Multi-Zone Climate Control', 'Parking Sensors', 'Moonroof', 'Premium Seat Material', 'Remote Engine Start', 'Backup Camera', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3315,2019,Toyota,['Tacoma'],TRD Off Road Double Cab 5' Bed V6 4WD Automatic,Jersey City,NJ,"26,437","$34,797",Magnetic Gray Metallic,Unknown,18,22,3.5L V-6 Gas,Automatic,4WD,Gas,"['Premium Wheels', 'Adaptive Cruise Control', 'Backup Camera', 'Tow Hitch', 'Navigation', 'Lane Keep Assist', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3316,2009,BMW,"['3', 'Series']",328i xDrive Sedan AWD SULEV,Garfield,NJ,"95,031","$7,465",Jet Black,Beige,17,25,3.0L Inline-6 Gas,Automatic,AWD,Gas,"['Premium Wheels', 'Premium Seat Material', 'Moonroof', 'Multi-Zone Climate Control']","['0 reported accidents', 'Fleet or Mixed Use', 'Clean', '5']",False
3317,2007,Buick,['LaCrosse'],CX,Teterboro,NJ,"107,532","$2,899",Midnight Blue Metallic,Gray,20,30,3.8L V-6 Gas,Automatic,FWD,Gas,[],"['1 reported accidents', 'Personal or Rental Use', 'Clean', '2']",False
3318,2016,Mercedes-Benz,['C-Class'],C 300 4MATIC Sedan,Long Island City,NY,"32,593","$17,795",Black,Unknown,24,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,[],"['Frame Damaged', 'Personal or Rental Use', 'Clean', '2']",False
3319,2018,Nissan,['Rogue'],S FWD,Jackson Heights,NY,"6,165","$18,990",Caspian Blue,Charcoal,26,33,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Navigation', 'Backup Camera', 'Blind Spot System', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3320,2020,Nissan,['Pathfinder'],SV 4WD,Jersey City,NJ,"20,191","$23,697",Brilliant Silver Metallic,Charcoal,20,27,3.5L V-6 Gas,Automatic,4WD,Gas,"['Premium Wheels', 'Remote Engine Start', 'Adaptive Cruise Control', 'Backup Camera', 'Bluetooth', 'Third Row Seating', 'Multi-Zone Climate Control', 'Blind Spot System', 'Parking Sensors']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3321,2017,Toyota,['Sienna'],XLE 8-Passenger FWD,Forest Hills,NY,"103,716","$16,772",Black,Unknown,19,27,3.5L V-6 Gas,Automatic,FWD,Gas,[],"['1 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3322,2017,Lexus,['RX'],RX 350 AWD,New York,NY,"20,381","$32,100",Nightfall Mica,Noble Brown,19,26,3.5L V-6 Gas,Automatic,AWD,Gas,[],"['3 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3323,2013,Toyota,['Venza'],LE V6 AWD,Ridgewood,NY,"149,054","$9,995",Red,Gray,18,25,3.5L V-6 Gas,Automatic,AWD,Gas,[],"['0 reported accidents', 'Fleet or Mixed Use', 'Clean', '2']",False
3324,2015,Volkswagen,['Passat'],1.8T S Auto (PZEV),Jamaica,NY,"47,677","$10,498",Platinum Gray Metallic,Moonrock Gray,24,36,1.8L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,['Bluetooth'],"['2 reported accidents', 'Fleet or Mixed Use', 'Clean', '1']",False
3325,2020,Toyota,['Sienna'],LE FWD 8-Passenger,Jersey City,NJ,"11,100","$29,197",Super White,Unknown,19,26,3.5L V-6 Gas,Automatic,FWD,Gas,"['Premium Wheels', 'Multi-Zone Climate Control', 'Lane Keep Assist', 'Bluetooth', 'Third Row Seating', 'Adaptive Cruise Control', 'Backup Camera']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3326,2018,Mercedes-Benz,['GLA'],GLA 250 4MATIC,Long Island City,NY,"33,804","$28,641",Night Black,Black,23,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Premium Wheels', 'Navigation', 'Remote Engine Start', 'Backup Camera', 'Power Trunk/Liftgate', 'Premium Seat Material', 'Multi-Zone Climate Control', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",True
3327,2019,Hyundai,['Tucson'],SE AWD,Long Island City,NY,"36,365","$14,495",Coliseum Gray,Gray,22,25,2.0L Inline-4 Gas,Automatic,AWD,Gas,"['Premium Wheels', 'Backup Camera', 'Lane Keep Assist', 'Bluetooth']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '1']",False
3328,2008,Subaru,['Impreza'],WRX with Premium Package Sedan Manual,Jamaica,NY,"84,440","$10,995",Spark Silver Metallic,Off Black,19,24,2.5L Flat-4 Gas Turbocharged,Manual,AWD,Gas,"['Premium Wheels', 'Front Heated Seats', 'Premium Audio']","['0 reported accidents', 'Personal or Rental Use', 'Clean', '3']",False
