state,year,manufacturer,model,price,mileage,drive_type,transmission,fuel,url,img
NY,2014,INFINITI,Q50,14784,69643,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN1BV7AR5EM697426/2014-infiniti-q50/,https://listings-prod.tcimg.net/listings/21236/26/74/JN1BV7AR5EM697426/IFIZCTHLBT2OJMRO763SJQXYRA-cr-360.jpg
NJ,2017,Lexus,RX,33991,21480,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T2BZMCA7HC111698/2017-lexus-rx/,https://listings-prod.tcimg.net/listings/190585/98/16/2T2BZMCA7HC111698/AL4353UN7YITUFUMHWETE7CMSE-cr-360.jpg
NJ,2017,Mercedes-Benz,CClass,29439,12558,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/55SWF4KB1HU211685/2017-mercedes-benz-c-class/,https://listings-prod.tcimg.net/listings/6266/85/16/55SWF4KB1HU211685/7PBIDMPR5SDA57DASFO52X274A-cr-360.jpg
NY,2017,Mercedes-Benz,GLS,38888,45444,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4JGDF6EE8HA861810/2017-mercedes-benz-gls/,https://listings-prod.tcimg.net/listings/58521/10/18/4JGDF6EE8HA861810/2RTDR4K7K6MMNQYTXZUXCSSV3U-og-360.jpg
NY,2014,Jeep,Cherokee,9999,94683,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4PJLCS4EW143399/2014-jeep-cherokee/,https://listings-prod.tcimg.net/listings/113179/99/33/1C4PJLCS4EW143399/MROZDADQ434WSWM6LXZDS2Q2RU-cr-360.jpg
NY,2017,Honda,Accord,14499,31412,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F39HA226027/2017-honda-accord/,https://listings-prod.tcimg.net/listings/113179/27/60/1HGCR2F39HA226027/2R4RTROBTAN7HZ57NP65JJGYTQ-cr-360.jpg
NY,2015,Honda,Accord,12888,34697,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F71FA220027/2015-honda-accord/,https://listings-prod.tcimg.net/listings/58521/27/00/1HGCR2F71FA220027/QBFR6JYURELIA4VPLGVGPANXGA-og-360.jpg
NY,2008,INFINITI,EX35,6995,127295,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JNKAJ09F68M351085/2008-infiniti-ex35/,https://listings-prod.tcimg.net/listings/54321/85/10/JNKAJ09F68M351085/4HAIID4AG263UXCYOGFCO43RWU-cr-360.jpg
NJ,2016,BMW,5Series,18999,60252,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WBA5A5C53GD527201/2016-bmw-5-series/,https://listings-prod.tcimg.net/listings/21504/01/72/WBA5A5C53GD527201/EN3K2DCCFPDD5BXLL2ZXYEC3CI-cr-360.jpg
NY,2019,Dodge,GrandCaravan,18888,35118,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2C4RDGCG1KR590540/2019-dodge-grand-caravan/,https://listings-prod.tcimg.net/listings/58521/40/05/2C4RDGCG1KR590540/53H7JHQLW7QX5CMETPCX5Y6LYM-og-360.jpg
NY,2010,Lexus,RX,16990,63340,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T2BK1BA1AC078725/2010-lexus-rx/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/25/87/2T2BK1BA1AC078725/K3RDWPWKT2NPSEF6P4JE6S2QOA-cr-360.jpg
NY,2015,Honda,Civic,12590,51064,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/19XFB2F51FE223697/2015-honda-civic/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/97/36/19XFB2F51FE223697/C3XNHOQIYLNG5B7YWHW2ODXU7Q-cr-360.jpg
NY,2010,Acura,TSX,7995,99510,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JH4CU2F60AC024774/2010-acura-tsx/,https://listings-prod.tcimg.net/listings/86635/74/47/JH4CU2F60AC024774/777KLNGA4GMLFNLP2CSTEINHFA-cr-360.jpg
NY,2018,Subaru,Crosstrek,20357,27778,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JF2GTABC4JH260490/2018-subaru-crosstrek/,https://listings-prod.tcimg.net/listings/134214/90/04/JF2GTABC4JH260490/FTUEK7JWXXPGD7WM7EH5SLEKVY-cr-360.jpg
NY,2018,Dodge,Durango,24522,19976,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4RDJAG8JC330675/2018-dodge-durango/,https://listings-prod.tcimg.net/listings/50987/75/06/1C4RDJAG8JC330675/CT6H6XD3WCUOXFYR2WAVCPJPBY-cr-360.jpg
NY,2018,Nissan,Rogue,16990,15562,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KNMAT2MV1JP598234/2018-nissan-rogue/,https://listings-prod.tcimg.net/listings/7095/34/82/KNMAT2MV1JP598234/WX4BWMN5I7PXIPLRTUEBNVCNTY-cr-360.jpg
NY,2016,Ram,1500,22595,72763,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3C6RR7KT5GG158425/2016-ram-1500/,https://listings-prod.tcimg.net/listings/89931/25/84/3C6RR7KT5GG158425/6U3MX7B4G2TRLZR5P4QGEAHMJ4-cr-360.jpg
NJ,2015,Jeep,GrandCherokee,18495,74661,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4RJFBG2FC237193/2015-jeep-grand-cherokee/,https://listings-prod.tcimg.net/listings/212680/93/71/1C4RJFBG2FC237193/CAS6ZPKZLF6PLHSQKHIIWTISQ4-cr-360.jpg
NJ,2019,Nissan,Versa,10995,8857,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3N1CN7AP8KL825165/2019-nissan-versa/,https://listings-prod.tcimg.net/listings/212680/65/51/3N1CN7AP8KL825165/PUOYJ2P2FD4LS2F27B6WIQ2XNY-cr-360.jpg
NY,2017,Volkswagen,Jetta,12891,28576,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3VWDB7AJ8HM363213/2017-volkswagen-jetta/,https://listings-prod.tcimg.net/listings/76435/13/32/3VWDB7AJ8HM363213/D2V4LYJIPXZNWFLCJZF5PKAO4A-cr-360.jpg
NY,2016,smart,fortwo,8980,36535,RWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/WMEFJ5DA7GK055617/2016-smart-fortwo/?zipcode=10035,https://listings-prod.tcimg.net/listings/19296/17/56/WMEFJ5DA7GK055617/4PRURPBA7MUXGPTP3673EMRC5M-cr-360.jpg
NY,2017,Hyundai,Sonata,12899,23904,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5NPE34AF5HH587334/2017-hyundai-sonata/,https://listings-prod.tcimg.net/listings/192071/34/73/5NPE34AF5HH587334/YMPNCXR2DUZG3UIIXCTOHGW6MQ-cr-360.jpg
NJ,2016,Honda,Odyssey,15999,54005,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5FNRL5H28GB039741/2016-honda-odyssey/,https://listings-prod.tcimg.net/listings/53291/41/97/5FNRL5H28GB039741/Y4KXEL47SNHJAGXGPCUJPVQKNU-cr-360.jpg
NY,2004,Honda,Accord,2995,178424,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCM56334A088866/2004-honda-accord/,https://listings-prod.tcimg.net/listings/51925/66/88/1HGCM56334A088866/OYCZG2M55BGE4ZFDM6KHVUWWZM-cr-360.jpg
NJ,2012,Lexus,GX,22995,77852,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTJBM7FX8C5040700/2012-lexus-gx/,https://listings-prod.tcimg.net/listings/22960/00/07/JTJBM7FX8C5040700/SXHMNTJYEI4KOIA4HGN4S2RLQE-cr-360.jpg
NY,2014,Jeep,Wrangler,28990,39910,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4BJWEG2EL128762/2014-jeep-wrangler/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/62/87/1C4BJWEG2EL128762/KO6KMIKYQE4GOJSCEJGM2BO6C4-cr-360.jpg
NY,2018,BMW,X3,27990,57302,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5UXTR9C53JLC79590/2018-bmw-x3/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/90/95/5UXTR9C53JLC79590/H454VECNK5XJ6F62PMMFIOO7UM-cr-360.jpg
NY,2017,Lexus,RX,29990,47275,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T2ZZMCA1HC086053/2017-lexus-rx/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/53/60/2T2ZZMCA1HC086053/RRWKKH4O4HEP5FDLKY23HN4BD4-cr-360.jpg
NY,2018,Toyota,CHR,14990,71218,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/NMTKHMBX2JR001263/2018-toyota-c-hr/,https://listings-prod.tcimg.net/listings/30725/63/12/NMTKHMBX2JR001263/KJQJY5U36N7MJQM5F3SXNNJBTQ-cr-360.jpg
CA,2017,Ford,Escape,13999,63268,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FMCU9GD1HUE49640/2017-ford-escape/,https://static.tcimg.net/vehicles/primary/bbdb7a37d7f24efe/2017-Ford-Escape-gray-full_color-driver_side_front_quarter.png?fill=solid&fit=fill&h=33.21360.jpg
CA,2017,BMW,4Series,32075,24890,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WBA4P1C55HK522095/2017-bmw-4-series/,https://listings-prod.tcimg.net/listings/193133/95/20/WBA4P1C55HK522095/NMRR2X4W4774SWMGX7Y3S7B32A-cr-360.jpg
CA,2018,Jeep,Wrangler,31500,43769,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4BJWEG1JL850007/2018-jeep-wrangler/,https://listings-prod.tcimg.net/listings/213192/07/00/1C4BJWEG1JL850007/TXQVU5FLNZDRMF7BFZKVJEAQPE-cr-360.jpg
CA,2017,MINI,Hardtop,15999,27386,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WMWXP5C55H3B77961/2017-mini-hardtop/,https://listings-prod.tcimg.net/listings/182623/61/79/WMWXP5C55H3B77961/BHHHFROUL7NI62VQIMR455L2CU-cr-360.jpg
CA,2013,Hyundai,Sonata,10590,73580,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5NPEC4AC3DH720561/2013-hyundai-sonata/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/61/05/5NPEC4AC3DH720561/PHFI66LMIAIOIIEHRGDD6ST4CU-cr-360.jpg
CA,2015,Subaru,Legacy,14590,51458,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4S3BNAD68F3019000/2015-subaru-legacy/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/00/90/4S3BNAD68F3019000/I2TPIKE7IPPE3HMV2EAXIJIKNY-cr-360.jpg
CA,2012,Toyota,Corolla,10590,74286,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5YFBU4EE9CP005040/2012-toyota-corolla/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/40/50/5YFBU4EE9CP005040/35FNUFUUBNCGAC6VFKK4XGJUAA-cr-360.jpg
CA,2017,BMW,5Series,29695,25148,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WBAJA5C31HG895213/2017-bmw-5-series/,https://listings-prod.tcimg.net/listings/193133/13/52/WBAJA5C31HG895213/WVXVSO5WRS2W6FSJPF7IWA7QGY-cr-360.jpg
CA,2015,McLaren,650S,139999,3289,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/SBM11FAA1FW004518/2015-mclaren-650s/,https://listings-prod.tcimg.net/listings/48424/18/45/SBM11FAA1FW004518/GCMJ2IUEU3P6TXKX4LPGP2O3JI-cr-360.jpg
CA,2013,Ford,Edge,13590,96128,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2FMDK3KC5DBB83481/2013-ford-edge/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/81/34/2FMDK3KC5DBB83481/CCFYBX7NQARZOX46KLU5BWMONM-cr-360.jpg
CA,2016,Toyota,Mirai,9650,57427,FWD,Automatic,Hydrogen,https://www.truecar.com/used-cars-for-sale/listing/JTDBVRBD7GA000502/2016-toyota-mirai/,https://listings-prod.tcimg.net/listings/173031/02/05/JTDBVRBD7GA000502/4GD2K2KZ73R4LKU3XKPFLUZFL4-cr-360.jpg
CA,2017,Lexus,RC,26590,60813,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTHSM5BC6H5003323/2017-lexus-rc/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/23/33/JTHSM5BC6H5003323/AXZUTCQFQTBHXSFGD7K67MKIWI-cr-360.jpg
CA,2018,Nissan,Altima,14590,61036,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP2JC181097/2018-nissan-altima/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/97/10/1N4AL3AP2JC181097/CKA6WZNAQGMW7AEOX6KZPEHKC4-cr-360.jpg
CA,2013,Ford,Focus,8990,95930,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FADP3K22DL326258/2013-ford-focus/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/58/62/1FADP3K22DL326258/FGJLO4HSRB6YFTMDIO6KEE2LEU-cr-360.jpg
CA,2017,Honda,Civic,14794,28246,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2HGFC2F51HH522192/2017-honda-civic/,https://listings-prod.tcimg.net/listings/182547/92/21/2HGFC2F51HH522192/PLSDSYKY73K5DJF4W7FU74HLQQ-cr-360.jpg
CA,2007,Mazda,Mazda3,4895,133378,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JM1BK32G171723357/2007-mazda-mazda3/,https://listings-prod.tcimg.net/listings/32157/57/33/JM1BK32G171723357/B2K6ONDUGJY2MAT6DWMOC72DQQ-cr-360.jpg
CA,2012,Ford,Focus,4999,107953,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FAHP3F25CL333084/2012-ford-focus/,https://listings-prod.tcimg.net/listings/102753/84/30/1FAHP3F25CL333084/W72SEVEEFN4LWS7R5JW2PPV3JE-cr-360.jpg
CA,2015,Ford,Fusion,11990,71289,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3FA6P0H7XFR272948/2015-ford-fusion/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/48/29/3FA6P0H7XFR272948/FWR6V3IOABOZ67ZNXP5Y4ZXYIE-cr-360.jpg
CA,2015,Nissan,Rogue,15590,28575,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5N1AT2MT8FC920084/2015-nissan-rogue/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/84/00/5N1AT2MT8FC920084/7PON3RWCWGJJZOXHPM677EBHAA-cr-360.jpg
CA,2015,Chevrolet,Malibu,10990,83826,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1G11B5SL5FF303924/2015-chevrolet-malibu/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/24/39/1G11B5SL5FF303924/BYUKAKWA6NJHSNPLFFSLMBYKQM-cr-360.jpg
CA,2010,Lexus,ES,12990,104649,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTHBK1EG4A2381533/2010-lexus-es/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/33/15/JTHBK1EG4A2381533/QDVQUPATRR4ECA4NKV5TFCUF3Q-cr-360.jpg
CA,2018,Toyota,CHR,17888,26598,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/NMTKHMBX7JR052256/2018-toyota-c-hr/,https://listings-prod.tcimg.net/listings/30673/56/22/NMTKHMBX7JR052256/F4M7J6RJ5PGSV6CZ6M3ITDKH4Y-cr-360.jpg
CA,2015,Jeep,Wrangler,25990,68153,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4BJWDG4FL754767/2015-jeep-wrangler/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/67/47/1C4BJWDG4FL754767/NXTA32L4EAIRL2RATUAAOCYQNU-cr-360.jpg
CA,2013,BMW,3Series,18590,63979,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WBA3B9C57DF585761/2013-bmw-3-series/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/61/57/WBA3B9C57DF585761/I2W7U5LIZF3F5SH7ZRIFWRZOWE-cr-360.jpg
CA,2016,Kia,Forte,11590,43671,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KNAFX6A87G5642500/2016-kia-forte/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/00/25/KNAFX6A87G5642500/2AGLXWEGUILJI6YJRQZS7CDR3I-cr-360.jpg
CA,2013,Buick,Verano,11990,21526,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1G4PR5SK1D4226445/2013-buick-verano/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/45/64/1G4PR5SK1D4226445/EVJRTHZT25FGMNAAM6BCDMLD24-cr-360.jpg
CA,2018,MINI,Countryman,25999,23009,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WMZYT3C30J3E93778/2018-mini-countryman/,https://listings-prod.tcimg.net/listings/182623/78/37/WMZYT3C30J3E93778/HXOYDZDAOJNWQQGLESNS73W3QQ-cr-360.jpg
CA,2018,Cadillac,Escalade,52491,10832,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1GYS3BKJ2JR241809/2018-cadillac-escalade/,https://listings-prod.tcimg.net/listings/173450/09/18/1GYS3BKJ2JR241809/ZIQ4AARIZB7AU4XSFEGNA72LKQ-cr-360.jpg
CA,2014,Ford,Escape,12990,54895,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FMCU0GX0EUB47371/2014-ford-escape/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/71/73/1FMCU0GX0EUB47371/Q5B5ED2L2TCJFRVMIQK2UJGGCE-cr-360.jpg
CA,2017,Lexus,RX,32590,19582,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T2ZZMCA7HC068818/2017-lexus-rx/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/18/88/2T2ZZMCA7HC068818/W362XVZTMF34I72FJL7M7CPKEQ-cr-360.jpg
NY,2017,BMW,X5,28795,30328,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5UXKR0C35H0V72938/2017-bmw-x5/,https://listings-prod.tcimg.net/listings/87990/38/29/5UXKR0C35H0V72938/WTBSCWLRHM5WI5KACQMZKX5ZMU-cr-360.jpg
NY,2015,Dodge,Journey,12966,32616,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3C4PDCGG4FT682951/2015-dodge-journey/,https://static.tcimg.net/vehicles/body_style_placeholder/full_color/791df47dc81a3feb/SUV.svg?fill=solid&fit=fill&h=33.21360.jpg
NY,2015,Chevrolet,Equinox,13990,47371,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2GNALBEK1F1169384/2015-chevrolet-equinox/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/84/93/2GNALBEK1F1169384/BMOT25PWUYU567KCP7RMOH2N6I-cr-360.jpg
NY,2012,GMC,Terrain,7995,120046,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2GKFLTEK3C6133042/2012-gmc-terrain/,https://listings-prod.tcimg.net/listings/54321/42/30/2GKFLTEK3C6133042/2CHXKERZ7TTJP5XSAJ4AF7RLUA-cr-360.jpg
NJ,2016,Nissan,Versa,7365,73375,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3N1CE2CP9GL396965/2016-nissan-versa/,https://listings-prod.tcimg.net/listings/198988/65/69/3N1CE2CP9GL396965/IJNHPO2YSA6TI7WFZ5ESCGJTEU-cr-360.jpg
NY,2015,Lexus,ES,18990,62820,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTHBW1GG8F2095533/2015-lexus-es/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/33/55/JTHBW1GG8F2095533/BKABXJQDJMF3F6X2JP4JUDOICA-cr-360.jpg
NJ,2018,Lincoln,MKZ,26915,18845,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3LN6L5F9XJR601787/2018-lincoln-mkz/,https://listings-prod.tcimg.net/listings/87681/87/17/3LN6L5F9XJR601787/U3KGAQUEZLX64HLBHJM2UTZLGQ-cr-360.jpg
NY,2016,Ford,Fusion,9550,123688,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3FA6P0T97GR286431/2016-ford-fusion/,https://listings-prod.tcimg.net/listings/105145/31/64/3FA6P0T97GR286431/YRL3XFELZGEKCNJH5SUFO653FU-og-360.jpg
NY,2018,Mercedes-Benz,CLA,29165,13855,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDDSJ4GB2JN579796/2018-mercedes-benz-cla/,https://listings-prod.tcimg.net/listings/171212/96/97/WDDSJ4GB2JN579796/U6OVVAMMIZ6AQVP737LMHJ3HGU-cr-360.jpg
NY,2019,Toyota,Camry,18995,39861,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4T1B11HK4KU257493/2019-toyota-camry/,https://listings-prod.tcimg.net/listings/58521/93/74/4T1B11HK4KU257493/2U4U5N3PBBC4W3QUFZCRDDERLE-og-360.jpg
NY,2016,Ford,Fusion,13990,15097,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FA6P0H72G5119209/2016-ford-fusion/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/09/92/1FA6P0H72G5119209/YXVDC57EAXHXSTSBXWUUAJP6YQ-cr-360.jpg
NY,2011,Mercedes-Benz,CClass,10687,74408,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDDGF8BB6BR141573/2011-mercedes-benz-c-class/,https://listings-prod.tcimg.net/listings/21236/73/15/WDDGF8BB6BR141573/5IAHFPIA54FQ4IPULVLXWQYWEE-cr-360.jpg
NY,2019,Toyota,Corolla,14990,35903,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T1BURHEXKC141703/2019-toyota-corolla/,https://listings-prod.tcimg.net/listings/30725/03/17/2T1BURHEXKC141703/RXCS5XII4MTT7NL7VNU4MRDZSU-cr-360.jpg
NJ,2019,Lincoln,MKZ,30599,10007,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3LN6L5F99KR604861/2019-lincoln-mkz/,https://listings-prod.tcimg.net/listings/129470/61/48/3LN6L5F99KR604861/RXK432R4OTYPTKM62IO2L4J4OQ-cr-360.jpg
NY,2013,Lexus,RX,17590,98090,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T2ZK1BA8DC109763/2013-lexus-rx/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/63/97/2T2ZK1BA8DC109763/7UVY7ILIYEQLPP3XI5TD3BXYI4-cr-360.jpg
NY,2016,Tesla,ModelS,44980,29751,AWD,Automatic,Electric,https://www.truecar.com/used-cars-for-sale/listing/5YJSA1E2XGF174479/2016-tesla-model-s/?zipcode=10035,https://listings-prod.tcimg.net/listings/172632/79/44/5YJSA1E2XGF174479/M4M52BVPVCSIOQS3CVYNI2W26M-cr-360.jpg
NY,2019,Chrysler,Pacifica,22495,40919,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2C4RC1BG6KR537382/2019-chrysler-pacifica/,https://listings-prod.tcimg.net/listings/58521/82/73/2C4RC1BG6KR537382/OJLKVXPYK7SWAMMHWEDHGX7Y2U-og-360.jpg
NJ,2008,BMW,5Series,8995,98753,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WBAPT73578CX01275/2008-bmw-5-series/,https://listings-prod.tcimg.net/listings/44357/75/12/WBAPT73578CX01275/TCIYIYTY2N2DPD5U6ZPN7G4OGM-cr-360.jpg
NY,2013,BMW,X5,18590,84347,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5UXZV4C59D0E00007/2013-bmw-x5/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/07/00/5UXZV4C59D0E00007/WYVQVPH3GPY2AVYCHKKRTPCPNE-cr-360.jpg
NY,2014,Honda,CRV,13590,70561,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5J6RM4H35EL110592/2014-honda-cr-v/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/92/05/5J6RM4H35EL110592/J6EWX4IHY3HGAC46FZCJQAAFVM-cr-360.jpg
NY,2017,Lexus,RX,34495,21455,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T2BZMCA7HC130140/2017-lexus-rx/,https://listings-prod.tcimg.net/listings/5836/40/01/2T2BZMCA7HC130140/XZXCIKNNKIG2A4ZLL53SHMUWLE-cr-360.jpg
NJ,2016,Ford,Fusion,9999,95455,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FA6P0H70G5105440/2016-ford-fusion/,https://listings-prod.tcimg.net/listings/53291/40/54/1FA6P0H70G5105440/5YUJNLBYNBMWSMNIQE2YDSUYLU-cr-360.jpg
NY,2017,Dodge,Durango,19890,34314,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4RDJAG7HC679286/2017-dodge-durango/,https://listings-prod.tcimg.net/listings/143272/86/92/1C4RDJAG7HC679286/2XRBV4L5WXPDOSI6ZBYWP2AYNQ-cr-360.jpg
NY,2016,Nissan,Quest,8995,142897,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN8AE2KPXG9154947/2016-nissan-quest/,https://listings-prod.tcimg.net/listings/54321/47/49/JN8AE2KPXG9154947/ZENNBNK4KFOJAFZAAP3LKUGWSU-cr-360.jpg
NY,2017,Mercedes-Benz,GLS,50901,19817,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4JGDF6EE8HA745958/2017-mercedes-benz-gls/,https://listings-prod.tcimg.net/listings/2441/58/59/4JGDF6EE8HA745958/WCUEG3235SE3QFELK3XFTA45WA-cr-360.jpg
NY,2018,Toyota,RAV4,22499,19595,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T3RFREV8JW830558/2018-toyota-rav4/,https://listings-prod.tcimg.net/listings/21648/58/05/2T3RFREV8JW830558/KMD3QZFJFGKUB2ZYW44DO5DJ4M-cr-360.jpg
NY,2019,Chevrolet,Cruze,13990,23506,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1G1BE5SM1K7145252/2019-chevrolet-cruze/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/52/52/1G1BE5SM1K7145252/UN3OY3LXB6MNBJFR4PP463PXXI-cr-360.jpg
NY,2014,GMC,Acadia,12999,98138,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1GKKVRKD4EJ120310/2014-gmc-acadia/,https://listings-prod.tcimg.net/listings/113179/10/03/1GKKVRKD4EJ120310/NNAAT757RLXFPEEL6SVUALL7Y4-cr-360.jpg
